score,preferred,last_name,first_name,researcher_id
7511,Adaptive immune responses are larger and functionally preserved in a hypervaccinated individual,Tenbusch,Matthias,ur.01117723625.93
7511,Adaptive immune responses are larger and functionally preserved in a hypervaccinated individual,Bogdan,Christian,ur.01166137245.29
7511,Adaptive immune responses are larger and functionally preserved in a hypervaccinated individual,Moosmann,Carolin,ur.010405760066.65
7511,Adaptive immune responses are larger and functionally preserved in a hypervaccinated individual,Schubert,Benjamin,ur.011130037533.20
7511,Adaptive immune responses are larger and functionally preserved in a hypervaccinated individual,Irrgang,Pascal,ur.013040376275.75
7511,Adaptive immune responses are larger and functionally preserved in a hypervaccinated individual,Bock,Christoph,ur.01101265514.33
7511,Adaptive immune responses are larger and functionally preserved in a hypervaccinated individual,Schülein,Christine,ur.013263473562.58
7511,Adaptive immune responses are larger and functionally preserved in a hypervaccinated individual,Busch,Dirk H,ur.01031367037.65
7511,Adaptive immune responses are larger and functionally preserved in a hypervaccinated individual,Drost,Felix,ur.012234527515.92
7511,Adaptive immune responses are larger and functionally preserved in a hypervaccinated individual,Kocher,Katharina,ur.015163302657.35
7511,Adaptive immune responses are larger and functionally preserved in a hypervaccinated individual,Zhong,Jahn,ur.010275571562.02
7511,Adaptive immune responses are larger and functionally preserved in a hypervaccinated individual,Schober,Kilian,ur.0647371763.88
7511,Adaptive immune responses are larger and functionally preserved in a hypervaccinated individual,Schuster,Ev-Marie,ur.012517452522.03
7511,Adaptive immune responses are larger and functionally preserved in a hypervaccinated individual,Steininger,Philipp,ur.01272544120.68
7511,Adaptive immune responses are larger and functionally preserved in a hypervaccinated individual,Winkler,Thomas H,ur.01347421311.19
7511,Adaptive immune responses are larger and functionally preserved in a hypervaccinated individual,Träger,Johannes,
7511,Adaptive immune responses are larger and functionally preserved in a hypervaccinated individual,Spriewald,Bernd,ur.01027255412.32
7480,Epidemiology of Acute Myocarditis/Pericarditis in Hong Kong Adolescents Following Comirnaty Vaccination,Leung,Wing Hang,ur.01160667611.27
7480,Epidemiology of Acute Myocarditis/Pericarditis in Hong Kong Adolescents Following Comirnaty Vaccination,Li,Ka Wah,ur.016424243657.05
7480,Epidemiology of Acute Myocarditis/Pericarditis in Hong Kong Adolescents Following Comirnaty Vaccination,Wong,Wilfred Hing Sang,ur.013502411032.31
7480,Epidemiology of Acute Myocarditis/Pericarditis in Hong Kong Adolescents Following Comirnaty Vaccination,Lau,Yu Lung,ur.0716701631.65
7480,Epidemiology of Acute Myocarditis/Pericarditis in Hong Kong Adolescents Following Comirnaty Vaccination,Lee,Kwok Piu,ur.012073660351.92
7480,Epidemiology of Acute Myocarditis/Pericarditis in Hong Kong Adolescents Following Comirnaty Vaccination,Wong,Ian Chi Kei,ur.016413064677.57
7480,Epidemiology of Acute Myocarditis/Pericarditis in Hong Kong Adolescents Following Comirnaty Vaccination,Ng,Ming Yen,ur.01003160732.43
7480,Epidemiology of Acute Myocarditis/Pericarditis in Hong Kong Adolescents Following Comirnaty Vaccination,Kan,Elaine,ur.01124564462.66
7480,Epidemiology of Acute Myocarditis/Pericarditis in Hong Kong Adolescents Following Comirnaty Vaccination,Ip,Patrick,ur.012026656517.54
7480,Epidemiology of Acute Myocarditis/Pericarditis in Hong Kong Adolescents Following Comirnaty Vaccination,Tsao,Sabrina Siu Ling,ur.016057742562.82
7480,Epidemiology of Acute Myocarditis/Pericarditis in Hong Kong Adolescents Following Comirnaty Vaccination,Lin,Ying Kit,
7480,Epidemiology of Acute Myocarditis/Pericarditis in Hong Kong Adolescents Following Comirnaty Vaccination,Chan,Victor Chi Man,ur.012064514107.72
7480,Epidemiology of Acute Myocarditis/Pericarditis in Hong Kong Adolescents Following Comirnaty Vaccination,Kwok,Janette,ur.013166240242.92
7480,Epidemiology of Acute Myocarditis/Pericarditis in Hong Kong Adolescents Following Comirnaty Vaccination,Smith,Robert David,ur.011032531413.28
7480,Epidemiology of Acute Myocarditis/Pericarditis in Hong Kong Adolescents Following Comirnaty Vaccination,Fung,Wai Yuk,
7480,Epidemiology of Acute Myocarditis/Pericarditis in Hong Kong Adolescents Following Comirnaty Vaccination,Kwan,Mike Yat Wah,ur.010370437662.35
7480,Epidemiology of Acute Myocarditis/Pericarditis in Hong Kong Adolescents Following Comirnaty Vaccination,Chung,Kin Lai,ur.011300330075.38
7480,Epidemiology of Acute Myocarditis/Pericarditis in Hong Kong Adolescents Following Comirnaty Vaccination,To,Kelvin Kai Wang,ur.014242120072.04
7480,Epidemiology of Acute Myocarditis/Pericarditis in Hong Kong Adolescents Following Comirnaty Vaccination,Leung,Daniel,ur.010356134717.92
7480,Epidemiology of Acute Myocarditis/Pericarditis in Hong Kong Adolescents Following Comirnaty Vaccination,Chow,Chun Bong,ur.0741641210.89
7480,Epidemiology of Acute Myocarditis/Pericarditis in Hong Kong Adolescents Following Comirnaty Vaccination,Leung,Agnes Sze Yin,ur.013024717367.42
7480,Epidemiology of Acute Myocarditis/Pericarditis in Hong Kong Adolescents Following Comirnaty Vaccination,Lee,Daniel,
7480,Epidemiology of Acute Myocarditis/Pericarditis in Hong Kong Adolescents Following Comirnaty Vaccination,Ma,Johnny,
7480,Epidemiology of Acute Myocarditis/Pericarditis in Hong Kong Adolescents Following Comirnaty Vaccination,Cheung,Edmund Chi Lok,ur.011441343362.60
7480,Epidemiology of Acute Myocarditis/Pericarditis in Hong Kong Adolescents Following Comirnaty Vaccination,Yu,Tak Ching,ur.0615135464.35
7480,Epidemiology of Acute Myocarditis/Pericarditis in Hong Kong Adolescents Following Comirnaty Vaccination,Chua,Gilbert T,ur.014163210054.85
7480,Epidemiology of Acute Myocarditis/Pericarditis in Hong Kong Adolescents Following Comirnaty Vaccination,Chui,Celine S L,ur.07517255252.78
7480,Epidemiology of Acute Myocarditis/Pericarditis in Hong Kong Adolescents Following Comirnaty Vaccination,Chow,Chit Kwong,ur.010754416227.98
7480,Epidemiology of Acute Myocarditis/Pericarditis in Hong Kong Adolescents Following Comirnaty Vaccination,Shek,Chi Chiu,ur.010356130701.34
7480,Epidemiology of Acute Myocarditis/Pericarditis in Hong Kong Adolescents Following Comirnaty Vaccination,Wong,Joshua Sung Chih,ur.012447314411.92
7480,Epidemiology of Acute Myocarditis/Pericarditis in Hong Kong Adolescents Following Comirnaty Vaccination,Chan,Godfrey Chi Fung,ur.011035304002.21
7480,Epidemiology of Acute Myocarditis/Pericarditis in Hong Kong Adolescents Following Comirnaty Vaccination,Ma,Tian,
7480,Epidemiology of Acute Myocarditis/Pericarditis in Hong Kong Adolescents Following Comirnaty Vaccination,Leung,Miriam T Y,ur.013655703734.13
7480,Epidemiology of Acute Myocarditis/Pericarditis in Hong Kong Adolescents Following Comirnaty Vaccination,Tai,Shuk Mui,ur.011217344513.19
7480,Epidemiology of Acute Myocarditis/Pericarditis in Hong Kong Adolescents Following Comirnaty Vaccination,Tsang,Hing Wai,ur.015316741647.73
7480,Epidemiology of Acute Myocarditis/Pericarditis in Hong Kong Adolescents Following Comirnaty Vaccination,Yuen,Kwok Yung,ur.0652735016.56
7480,Epidemiology of Acute Myocarditis/Pericarditis in Hong Kong Adolescents Following Comirnaty Vaccination,Ng,Wing Kei Carol,
7469,SARS-CoV-2 mRNA vaccines induce persistent human germinal centre responses,Krammer,Florian,ur.0615754253.47
7469,SARS-CoV-2 mRNA vaccines induce persistent human germinal centre responses,Turner,Jackson S.,ur.07616026727.34
7469,SARS-CoV-2 mRNA vaccines induce persistent human germinal centre responses,Lei,Tingting,ur.014252030655.11
7469,SARS-CoV-2 mRNA vaccines induce persistent human germinal centre responses,Rauseo,Adriana M.,ur.012260452026.80
7469,SARS-CoV-2 mRNA vaccines induce persistent human germinal centre responses,Haile,Alem,ur.014615440767.54
7469,SARS-CoV-2 mRNA vaccines induce persistent human germinal centre responses,Teefey,Sharlene A.,ur.0716154250.31
7469,SARS-CoV-2 mRNA vaccines induce persistent human germinal centre responses,Shi,Pei-Yong,ur.0601361767.18
7469,SARS-CoV-2 mRNA vaccines induce persistent human germinal centre responses,Ellebedy,Ali H.,ur.01240714756.18
7469,SARS-CoV-2 mRNA vaccines induce persistent human germinal centre responses,O’Halloran,Jane A.,ur.012117122514.96
7469,SARS-CoV-2 mRNA vaccines induce persistent human germinal centre responses,Amanat,Fatima,ur.01147647041.63
7469,SARS-CoV-2 mRNA vaccines induce persistent human germinal centre responses,Thapa,Mahima,ur.015653077257.99
7469,SARS-CoV-2 mRNA vaccines induce persistent human germinal centre responses,Suessen,Teresa,ur.07505330567.16
7469,SARS-CoV-2 mRNA vaccines induce persistent human germinal centre responses,Xie,Xuping,ur.01270762675.88
7469,SARS-CoV-2 mRNA vaccines induce persistent human germinal centre responses,Presti,Rachel M.,ur.01005073641.61
7469,SARS-CoV-2 mRNA vaccines induce persistent human germinal centre responses,Middleton,William D.,ur.01224041507.64
7469,SARS-CoV-2 mRNA vaccines induce persistent human germinal centre responses,Chen,Rita E.,ur.01164430641.45
7469,SARS-CoV-2 mRNA vaccines induce persistent human germinal centre responses,Diamond,Michael S.,ur.0757052535.15
7469,SARS-CoV-2 mRNA vaccines induce persistent human germinal centre responses,Case,James Brett,ur.01206633375.37
7469,SARS-CoV-2 mRNA vaccines induce persistent human germinal centre responses,Zhou,Julian Q.,ur.012366035713.50
7469,SARS-CoV-2 mRNA vaccines induce persistent human germinal centre responses,Klebert,Michael K.,ur.016210401767.47
7469,SARS-CoV-2 mRNA vaccines induce persistent human germinal centre responses,Kalaidina,Elizaveta,ur.012061005614.42
7469,SARS-CoV-2 mRNA vaccines induce persistent human germinal centre responses,Schmitz,Aaron J.,ur.012603730727.87
7469,SARS-CoV-2 mRNA vaccines induce persistent human germinal centre responses,Kim,Wooseob,ur.015625534373.10
7457,"Association of State-Issued Mask Mandates and Allowing On-Premises Restaurant Dining with County-Level COVID-19 Case and Death Growth Rates — United States, March 1–December 31, 2020",Hulkower,Rachel,
7457,"Association of State-Issued Mask Mandates and Allowing On-Premises Restaurant Dining with County-Level COVID-19 Case and Death Growth Rates — United States, March 1–December 31, 2020",Weber,Regen,
7457,"Association of State-Issued Mask Mandates and Allowing On-Premises Restaurant Dining with County-Level COVID-19 Case and Death Growth Rates — United States, March 1–December 31, 2020",Limeres,Alexa,ur.010347025027.88
7457,"Association of State-Issued Mask Mandates and Allowing On-Premises Restaurant Dining with County-Level COVID-19 Case and Death Growth Rates — United States, March 1–December 31, 2020",McCord,Russell,
7457,"Association of State-Issued Mask Mandates and Allowing On-Premises Restaurant Dining with County-Level COVID-19 Case and Death Growth Rates — United States, March 1–December 31, 2020",Dunphy,Christopher,
7457,"Association of State-Issued Mask Mandates and Allowing On-Premises Restaurant Dining with County-Level COVID-19 Case and Death Growth Rates — United States, March 1–December 31, 2020",Kompaniyets,Lyudmyla,ur.010442441237.37
7457,"Association of State-Issued Mask Mandates and Allowing On-Premises Restaurant Dining with County-Level COVID-19 Case and Death Growth Rates — United States, March 1–December 31, 2020",Whitson,Christopher D.,
7457,"Association of State-Issued Mask Mandates and Allowing On-Premises Restaurant Dining with County-Level COVID-19 Case and Death Growth Rates — United States, March 1–December 31, 2020",Lee,Florence C.,
7457,"Association of State-Issued Mask Mandates and Allowing On-Premises Restaurant Dining with County-Level COVID-19 Case and Death Growth Rates — United States, March 1–December 31, 2020",Ukoha,Chelsea,
7457,"Association of State-Issued Mask Mandates and Allowing On-Premises Restaurant Dining with County-Level COVID-19 Case and Death Growth Rates — United States, March 1–December 31, 2020",,,
7457,"Association of State-Issued Mask Mandates and Allowing On-Premises Restaurant Dining with County-Level COVID-19 Case and Death Growth Rates — United States, March 1–December 31, 2020",Gakh,Maxim,ur.0722012454.03
7457,"Association of State-Issued Mask Mandates and Allowing On-Premises Restaurant Dining with County-Level COVID-19 Case and Death Growth Rates — United States, March 1–December 31, 2020",Bailey,Moriah,
7457,"Association of State-Issued Mask Mandates and Allowing On-Premises Restaurant Dining with County-Level COVID-19 Case and Death Growth Rates — United States, March 1–December 31, 2020",Omura,John D.,
7457,"Association of State-Issued Mask Mandates and Allowing On-Premises Restaurant Dining with County-Level COVID-19 Case and Death Growth Rates — United States, March 1–December 31, 2020",Tynan,Michael A.,
7457,"Association of State-Issued Mask Mandates and Allowing On-Premises Restaurant Dining with County-Level COVID-19 Case and Death Growth Rates — United States, March 1–December 31, 2020",Pepin,Dawn,
7457,"Association of State-Issued Mask Mandates and Allowing On-Premises Restaurant Dining with County-Level COVID-19 Case and Death Growth Rates — United States, March 1–December 31, 2020",Dugmeoglu,Sebnem,
7457,"Association of State-Issued Mask Mandates and Allowing On-Premises Restaurant Dining with County-Level COVID-19 Case and Death Growth Rates — United States, March 1–December 31, 2020",Shelburne,Julia,
7457,"Association of State-Issued Mask Mandates and Allowing On-Premises Restaurant Dining with County-Level COVID-19 Case and Death Growth Rates — United States, March 1–December 31, 2020",Davison,Robin,
7457,"Association of State-Issued Mask Mandates and Allowing On-Premises Restaurant Dining with County-Level COVID-19 Case and Death Growth Rates — United States, March 1–December 31, 2020",Massetti,Greta M.,ur.013507073627.31
7457,"Association of State-Issued Mask Mandates and Allowing On-Premises Restaurant Dining with County-Level COVID-19 Case and Death Growth Rates — United States, March 1–December 31, 2020",,,
7457,"Association of State-Issued Mask Mandates and Allowing On-Premises Restaurant Dining with County-Level COVID-19 Case and Death Growth Rates — United States, March 1–December 31, 2020",Williams,Michael,
7457,"Association of State-Issued Mask Mandates and Allowing On-Premises Restaurant Dining with County-Level COVID-19 Case and Death Growth Rates — United States, March 1–December 31, 2020",,,
7457,"Association of State-Issued Mask Mandates and Allowing On-Premises Restaurant Dining with County-Level COVID-19 Case and Death Growth Rates — United States, March 1–December 31, 2020",Landsman,Lisa,
7457,"Association of State-Issued Mask Mandates and Allowing On-Premises Restaurant Dining with County-Level COVID-19 Case and Death Growth Rates — United States, March 1–December 31, 2020",Clodfelter,Catherine,
7457,"Association of State-Issued Mask Mandates and Allowing On-Premises Restaurant Dining with County-Level COVID-19 Case and Death Growth Rates — United States, March 1–December 31, 2020",Cramer,Ryan,
7457,"Association of State-Issued Mask Mandates and Allowing On-Premises Restaurant Dining with County-Level COVID-19 Case and Death Growth Rates — United States, March 1–December 31, 2020",Gilchrist,Siobhan,
7457,"Association of State-Issued Mask Mandates and Allowing On-Premises Restaurant Dining with County-Level COVID-19 Case and Death Growth Rates — United States, March 1–December 31, 2020",Popoola,Adebola,
7457,"Association of State-Issued Mask Mandates and Allowing On-Premises Restaurant Dining with County-Level COVID-19 Case and Death Growth Rates — United States, March 1–December 31, 2020",Fitts,Arriana,
7457,"Association of State-Issued Mask Mandates and Allowing On-Premises Restaurant Dining with County-Level COVID-19 Case and Death Growth Rates — United States, March 1–December 31, 2020",Moreland,Amanda,
7457,"Association of State-Issued Mask Mandates and Allowing On-Premises Restaurant Dining with County-Level COVID-19 Case and Death Growth Rates — United States, March 1–December 31, 2020",Sauber-Schatz,Erin,ur.01230642417.40
7457,"Association of State-Issued Mask Mandates and Allowing On-Premises Restaurant Dining with County-Level COVID-19 Case and Death Growth Rates — United States, March 1–December 31, 2020",,,
